ArmSpan,151.67
Timestamp,HeadX,HeadY,HeadZ,HeadPitch,HeadYaw,HeadRoll,LeftX_norm,LeftY_norm,LeftZ_norm,RightX_norm,RightY_norm,RightZ_norm
17.7107,219.64,-1092.42,71.49,-36.57,62.41,9.78,0.1956,-0.0075,-0.1528,-0.0326,0.2561,-0.1022
17.7521,219.64,-1091.83,71.34,-36.85,60.42,11.20,0.2212,-0.0633,-0.1459,-0.0333,0.2575,-0.1096
17.7941,219.82,-1091.20,71.25,-36.51,59.76,12.26,0.2410,-0.1174,-0.1215,-0.0361,0.2590,-0.1163
17.8358,220.05,-1090.60,71.10,-36.36,59.85,12.22,0.2518,-0.1642,-0.0821,-0.0415,0.2605,-0.1214
17.8775,220.35,-1090.31,70.92,-36.62,60.03,12.49,0.2476,-0.1961,-0.0293,-0.0476,0.2633,-0.1256
17.9193,220.53,-1090.30,70.85,-37.60,59.88,12.23,0.2301,-0.2102,0.0242,-0.0522,0.2664,-0.1288
17.9609,220.71,-1090.32,70.91,-37.73,59.18,12.64,0.2101,-0.2076,0.0703,-0.0553,0.2689,-0.1316
18.0023,220.79,-1090.46,71.05,-36.90,59.57,11.99,0.1910,-0.1895,0.1117,-0.0572,0.2713,-0.1331
18.0442,220.78,-1090.81,71.21,-36.47,59.64,11.90,0.1761,-0.1542,0.1447,-0.0575,0.2738,-0.1338
18.0865,220.63,-1091.14,71.39,-36.05,59.65,12.00,0.1621,-0.1129,0.1649,-0.0559,0.2735,-0.1345
18.1283,220.37,-1091.60,71.51,-35.55,59.89,12.66,0.1517,-0.0662,0.1712,-0.0531,0.2728,-0.1354
18.1699,219.98,-1092.00,71.65,-35.32,60.70,12.90,0.1454,-0.0161,0.1624,-0.0491,0.2697,-0.1369
18.2113,219.61,-1092.49,71.77,-35.27,62.59,13.20,0.1425,0.0322,0.1421,-0.0447,0.2673,-0.1394
18.2534,219.18,-1092.90,71.97,-35.24,65.00,12.47,0.1412,0.0828,0.1118,-0.0396,0.2641,-0.1427
18.2951,218.85,-1093.18,72.20,-34.59,68.00,11.18,0.1398,0.1305,0.0719,-0.0351,0.2598,-0.1460
18.3372,218.53,-1093.43,72.44,-34.15,70.96,9.92,0.1382,0.1689,0.0295,-0.0311,0.2552,-0.1485
18.3786,218.24,-1093.45,72.62,-33.33,74.36,8.41,0.1339,0.1936,-0.0100,-0.0276,0.2498,-0.1499
18.4201,218.00,-1093.44,72.95,-32.87,77.81,7.13,0.1283,0.2090,-0.0476,-0.0252,0.2444,-0.1524
18.4621,217.75,-1093.40,73.20,-31.63,82.13,4.89,0.1234,0.2187,-0.0772,-0.0242,0.2384,-0.1546
18.5040,217.53,-1093.39,73.53,-31.34,86.68,2.55,0.1199,0.2238,-0.1058,-0.0256,0.2330,-0.1568
18.5458,217.28,-1093.20,73.75,-29.53,92.06,-0.91,0.1209,0.2247,-0.1222,-0.0298,0.2280,-0.1586
18.5876,217.17,-1093.26,73.92,-29.19,97.45,-3.81,0.1205,0.2286,-0.1356,-0.0379,0.2241,-0.1595
18.6288,217.10,-1093.12,74.07,-28.45,103.31,-7.46,0.1206,0.2295,-0.1417,-0.0489,0.2154,-0.1588
18.6707,217.04,-1092.95,74.24,-26.77,110.39,-11.35,0.1211,0.2323,-0.1451,-0.0648,0.2001,-0.1558
18.7126,217.10,-1092.78,74.30,-24.99,118.31,-15.99,0.1217,0.2350,-0.1453,-0.0890,0.1774,-0.1495
18.7543,217.29,-1092.62,74.43,-22.23,126.71,-20.77,0.1217,0.2379,-0.1464,-0.1207,0.1453,-0.1413
18.7961,217.64,-1092.43,74.54,-19.05,134.27,-26.01,0.1206,0.2415,-0.1483,-0.1574,0.1072,-0.1314
18.8376,218.22,-1091.97,74.59,-15.54,139.78,-30.11,0.1182,0.2437,-0.1507,-0.1967,0.0625,-0.1153
18.8793,218.79,-1091.38,74.49,-12.44,143.33,-33.66,0.1158,0.2446,-0.1520,-0.2310,0.0146,-0.0895
18.9211,219.35,-1090.84,74.28,-10.15,146.87,-36.43,0.1133,0.2446,-0.1528,-0.2556,-0.0346,-0.0539
18.9630,219.79,-1090.25,74.02,-8.61,149.85,-39.20,0.1106,0.2436,-0.1537,-0.2669,-0.0826,-0.0077
19.0049,220.01,-1089.41,73.88,-6.80,150.25,-41.63,0.1097,0.2402,-0.1540,-0.2569,-0.1184,0.0430
19.0469,220.17,-1088.88,73.63,-6.61,149.34,-42.80,0.1085,0.2398,-0.1527,-0.2359,-0.1321,0.0916
19.0882,220.26,-1088.75,73.37,-7.99,149.02,-43.09,0.1057,0.2402,-0.1506,-0.2148,-0.1274,0.1325
19.1303,220.35,-1088.65,73.12,-10.03,148.64,-42.34,0.1019,0.2392,-0.1475,-0.1946,-0.1103,0.1640
19.1721,220.41,-1088.61,72.93,-12.04,147.07,-40.99,0.0985,0.2387,-0.1444,-0.1763,-0.0807,0.1818
19.2139,220.58,-1088.63,72.64,-14.89,144.81,-39.38,0.0956,0.2371,-0.1400,-0.1620,-0.0390,0.1909
19.2561,220.77,-1088.68,72.39,-17.78,141.12,-37.49,0.0931,0.2346,-0.1361,-0.1493,0.0074,0.1879
19.2973,221.01,-1088.83,72.19,-20.52,137.19,-34.46,0.0919,0.2320,-0.1323,-0.1382,0.0551,0.1746
19.3390,221.23,-1089.05,72.03,-22.78,133.16,-33.12,0.0934,0.2279,-0.1285,-0.1283,0.1032,0.1507
19.3809,221.50,-1089.35,72.02,-24.86,129.40,-31.24,0.0964,0.2242,-0.1254,-0.1187,0.1468,0.1181
19.4228,221.77,-1089.61,71.99,-26.64,124.97,-30.10,0.1001,0.2202,-0.1220,-0.1067,0.1838,0.0819
19.4647,221.99,-1089.88,72.00,-28.30,120.35,-27.69,0.1046,0.2159,-0.1195,-0.0928,0.2113,0.0430
19.5071,222.26,-1090.21,72.02,-30.06,115.08,-25.22,0.1100,0.2120,-0.1159,-0.0790,0.2289,0.0058
19.5485,222.41,-1090.54,72.17,-31.33,110.14,-22.14,0.1139,0.2094,-0.1135,-0.0638,0.2404,-0.0327
19.5904,222.61,-1090.86,72.31,-32.19,104.86,-19.33,0.1157,0.2068,-0.1109,-0.0543,0.2459,-0.0670
19.6323,222.73,-1091.10,72.61,-32.25,100.60,-15.86,0.1154,0.2042,-0.1085,-0.0487,0.2491,-0.0973
19.6741,222.82,-1091.25,72.84,-31.22,96.83,-14.19,0.1152,0.2014,-0.1028,-0.0460,0.2493,-0.1163
19.7156,222.84,-1091.57,73.00,-31.33,93.65,-12.13,0.1141,0.2024,-0.0974,-0.0444,0.2523,-0.1261
19.7570,222.80,-1091.81,73.02,-31.76,90.91,-10.23,0.1109,0.2030,-0.0969,-0.0455,0.2550,-0.1287
19.7991,222.73,-1092.05,72.92,-32.78,87.73,-7.68,0.1077,0.2006,-0.1009,-0.0483,0.2567,-0.1271
19.8406,222.58,-1092.18,72.76,-34.05,84.24,-5.18,0.1057,0.1951,-0.1106,-0.0504,0.2578,-0.1235
19.8824,222.37,-1092.25,72.59,-34.97,80.29,-1.60,0.1060,0.1834,-0.1240,-0.0497,0.2579,-0.1202
19.9245,222.00,-1092.27,72.43,-35.84,76.49,1.44,0.1128,0.1636,-0.1378,-0.0487,0.2580,-0.1170
19.9661,221.55,-1092.23,72.25,-36.70,72.66,4.26,0.1253,0.1387,-0.1543,-0.0458,0.2590,-0.1154
20.0082,221.07,-1092.13,72.02,-37.67,69.46,6.81,0.1437,0.1038,-0.1681,-0.0419,0.2598,-0.1156
20.0498,220.57,-1091.88,71.84,-38.42,66.50,9.27,0.1675,0.0608,-0.1769,-0.0382,0.2594,-0.1174
20.0917,220.06,-1091.39,71.67,-38.47,64.74,10.81,0.1931,0.0135,-0.1796,-0.0350,0.2579,-0.1199
20.1337,219.62,-1090.89,71.42,-38.33,62.96,11.91,0.2176,-0.0372,-0.1693,-0.0328,0.2577,-0.1225
20.1753,219.18,-1090.43,71.11,-39.05,61.41,13.61,0.2392,-0.0824,-0.1516,-0.0305,0.2588,-0.1258
20.2169,218.84,-1089.86,70.68,-39.52,59.89,14.91,0.2562,-0.1271,-0.1224,-0.0286,0.2584,-0.1292
20.2589,218.52,-1089.30,70.09,-40.13,58.45,16.30,0.2651,-0.1702,-0.0827,-0.0264,0.2574,-0.1319
20.3015,218.36,-1088.85,69.59,-41.23,57.55,18.89,0.2649,-0.2027,-0.0351,-0.0249,0.2572,-0.1345
20.3431,218.24,-1088.42,69.03,-42.26,56.67,19.51,0.2577,-0.2191,0.0193,-0.0240,0.2561,-0.1352
20.3852,218.17,-1088.24,68.59,-43.25,56.44,20.08,0.2454,-0.2199,0.0721,-0.0232,0.2569,-0.1350
20.4273,218.07,-1088.19,68.17,-44.91,55.90,19.80,0.2315,-0.2056,0.1227,-0.0227,0.2586,-0.1335
20.4694,218.07,-1088.20,67.78,-45.69,55.33,20.11,0.2143,-0.1765,0.1663,-0.0234,0.2585,-0.1296
20.5116,217.98,-1088.34,67.44,-46.40,55.00,20.24,0.1911,-0.1363,0.1962,-0.0227,0.2591,-0.1263
20.5538,217.83,-1088.64,67.18,-47.44,55.37,20.07,0.1695,-0.0907,0.2133,-0.0214,0.2589,-0.1227
20.5962,217.69,-1088.97,67.04,-48.41,55.85,20.00,0.1514,-0.0437,0.2178,-0.0199,0.2572,-0.1183
20.6382,217.54,-1089.31,66.96,-48.74,57.71,19.57,0.1377,0.0043,0.2111,-0.0177,0.2545,-0.1149
20.6806,217.22,-1089.68,67.03,-49.41,59.42,18.45,0.1272,0.0541,0.1939,-0.0156,0.2511,-0.1119
20.7226,216.94,-1089.93,67.18,-49.43,62.43,17.66,0.1186,0.1019,0.1648,-0.0133,0.2476,-0.1095
20.7650,216.56,-1090.02,67.29,-49.05,65.96,15.29,0.1129,0.1402,0.1291,-0.0118,0.2419,-0.1052
20.8066,216.26,-1090.11,67.43,-49.14,69.43,14.00,0.1076,0.1694,0.0924,-0.0095,0.2361,-0.1022
20.8484,215.88,-1090.12,67.57,-49.14,73.04,11.87,0.1033,0.1902,0.0549,-0.0086,0.2285,-0.0997
20.8901,215.60,-1090.04,67.67,-48.69,77.23,10.05,0.0989,0.2010,0.0202,-0.0088,0.2213,-0.0984
20.9320,215.32,-1090.04,67.91,-48.51,81.12,7.29,0.0992,0.2101,-0.0114,-0.0107,0.2151,-0.1005
20.9739,215.06,-1090.03,68.21,-47.90,85.54,4.23,0.1003,0.2147,-0.0393,-0.0164,0.2098,-0.1042
21.0153,214.81,-1089.97,68.69,-46.37,90.37,1.17,0.1029,0.2184,-0.0596,-0.0231,0.2061,-0.1109
21.0556,214.51,-1089.99,69.25,-44.08,96.02,-3.08,0.1039,0.2209,-0.0712,-0.0317,0.2023,-0.1183
21.0964,214.36,-1090.05,69.96,-41.58,101.97,-6.85,0.1022,0.2255,-0.0796,-0.0431,0.1963,-0.1265
21.1376,214.24,-1090.17,70.72,-38.44,108.65,-11.22,0.1040,0.2295,-0.0843,-0.0582,0.1850,-0.1345
21.1779,214.36,-1090.33,71.43,-35.15,114.80,-15.56,0.1062,0.2345,-0.0901,-0.0803,0.1668,-0.1429
21.2189,214.71,-1090.56,71.99,-32.52,120.40,-19.00,0.1070,0.2395,-0.0967,-0.1085,0.1429,-0.1518
21.2605,215.14,-1090.73,72.44,-29.92,125.84,-22.38,0.1067,0.2445,-0.1042,-0.1424,0.1092,-0.1587
21.3015,215.72,-1090.81,72.79,-27.47,131.18,-25.41,0.1051,0.2493,-0.1118,-0.1782,0.0683,-0.1603
21.3433,216.29,-1090.71,73.00,-24.96,135.55,-28.66,0.1037,0.2526,-0.1180,-0.2120,0.0196,-0.1508
21.3853,216.89,-1090.48,73.10,-22.70,138.87,-31.01,0.1010,0.2550,-0.1233,-0.2421,-0.0292,-0.1304
21.4271,217.50,-1090.16,73.02,-21.40,140.82,-33.35,0.0982,0.2558,-0.1278,-0.2637,-0.0783,-0.0952
21.4690,218.00,-1089.80,72.88,-20.83,141.65,-34.88,0.0967,0.2542,-0.1309,-0.2754,-0.1207,-0.0493
21.5105,218.39,-1089.41,72.64,-20.83,141.66,-36.04,0.0959,0.2521,-0.1334,-0.2730,-0.1544,0.0042
21.5523,218.73,-1089.09,72.35,-21.67,140.96,-36.55,0.0953,0.2504,-0.1348,-0.2608,-0.1710,0.0580
21.5940,218.94,-1088.92,72.07,-22.57,140.05,-36.61,0.0948,0.2494,-0.1351,-0.2440,-0.1726,0.1049
21.6360,219.17,-1088.84,71.98,-23.70,138.95,-36.32,0.0935,0.2482,-0.1351,-0.2223,-0.1531,0.1388
21.6780,219.36,-1088.81,71.85,-24.38,137.22,-35.20,0.0928,0.2480,-0.1333,-0.1997,-0.1200,0.1621
21.7199,219.55,-1088.98,71.67,-25.58,135.31,-33.84,0.0928,0.2478,-0.1309,-0.1795,-0.0765,0.1763
21.7611,219.75,-1089.19,71.51,-27.06,133.37,-32.29,0.0916,0.2476,-0.1291,-0.1641,-0.0262,0.1818
21.8033,219.96,-1089.42,71.29,-28.57,130.80,-31.01,0.0924,0.2422,-0.1242,-0.1471,0.0293,0.1733
21.8450,220.15,-1089.68,71.06,-30.37,128.15,-29.96,0.0942,0.2384,-0.1200,-0.1327,0.0829,0.1540
21.8860,220.34,-1089.90,70.84,-31.77,125.19,-28.66,0.0966,0.2333,-0.1163,-0.1202,0.1336,0.1246
21.9281,220.56,-1090.05,70.66,-33.55,122.16,-27.60,0.1000,0.2275,-0.1126,-0.1068,0.1796,0.0856
21.9696,220.80,-1089.92,70.41,-34.63,118.43,-26.24,0.1031,0.2200,-0.1088,-0.0894,0.2111,0.0402
22.0121,221.15,-1089.75,70.15,-36.24,114.01,-24.32,0.1058,0.2112,-0.1046,-0.0734,0.2304,-0.0014
22.0537,221.54,-1089.45,69.91,-37.54,108.68,-21.36,0.1081,0.2029,-0.1002,-0.0581,0.2419,-0.0392
22.0961,222.02,-1089.23,69.71,-38.86,102.39,-17.45,0.1081,0.1965,-0.0969,-0.0489,0.2426,-0.0706
22.1376,222.46,-1089.10,69.62,-40.20,96.24,-13.26,0.1066,0.1916,-0.0945,-0.0413,0.2424,-0.0967
22.1789,222.80,-1089.04,69.58,-40.67,90.65,-9.43,0.1045,0.1886,-0.0936,-0.0380,0.2422,-0.1137
22.2211,223.08,-1088.99,69.57,-41.43,86.03,-6.35,0.1022,0.1870,-0.0945,-0.0365,0.2425,-0.1222
22.2625,223.16,-1088.95,69.43,-41.89,82.90,-4.06,0.1027,0.1845,-0.0970,-0.0358,0.2431,-0.1219
22.3049,223.06,-1088.95,69.15,-43.31,80.24,-2.38,0.1059,0.1791,-0.1017,-0.0343,0.2439,-0.1179
22.3469,222.87,-1088.91,68.76,-45.35,77.62,0.07,0.1115,0.1664,-0.1105,-0.0329,0.2449,-0.1132
22.3884,222.51,-1088.60,68.56,-46.34,74.73,1.76,0.1190,0.1401,-0.1227,-0.0298,0.2443,-0.1114
22.4301,222.13,-1088.19,68.38,-46.34,71.57,4.42,0.1320,0.1001,-0.1359,-0.0261,0.2422,-0.1130
22.4720,221.62,-1087.74,68.26,-46.11,69.24,6.13,0.1537,0.0539,-0.1468,-0.0217,0.2398,-0.1172
22.5140,221.14,-1087.35,68.16,-46.15,67.57,8.14,0.1800,0.0066,-0.1551,-0.0190,0.2388,-0.1221
22.5560,220.67,-1086.84,68.06,-45.92,66.34,8.76,0.2082,-0.0444,-0.1560,-0.0180,0.2383,-0.1267
22.5983,220.34,-1086.44,67.90,-45.72,65.54,9.72,0.2326,-0.0973,-0.1486,-0.0178,0.2394,-0.1305
22.6397,220.00,-1086.06,67.70,-46.32,64.38,10.43,0.2533,-0.1516,-0.1302,-0.0180,0.2394,-0.1333
22.6823,219.84,-1085.58,67.43,-46.46,63.45,11.02,0.2657,-0.2018,-0.0977,-0.0194,0.2391,-0.1347
22.7249,219.76,-1085.37,67.19,-46.90,63.09,11.61,0.2681,-0.2351,-0.0495,-0.0211,0.2410,-0.1341
22.7669,219.72,-1085.33,66.98,-48.26,62.67,11.66,0.2609,-0.2463,0.0042,-0.0215,0.2430,-0.1326
22.8091,219.73,-1085.20,66.76,-48.47,62.68,10.84,0.2484,-0.2411,0.0565,-0.0221,0.2439,-0.1294
22.8512,219.72,-1085.26,66.66,-48.90,62.29,10.31,0.2325,-0.2237,0.1037,-0.0225,0.2455,-0.1263
22.8934,219.70,-1085.38,66.53,-49.08,61.88,10.69,0.2147,-0.1926,0.1407,-0.0226,0.2467,-0.1225
22.9354,219.64,-1085.66,66.42,-49.79,61.38,11.07,0.1993,-0.1536,0.1680,-0.0229,0.2483,-0.1191
22.9772,219.54,-1085.97,66.29,-50.38,60.78,11.81,0.1863,-0.1105,0.1844,-0.0228,0.2497,-0.1156
23.0191,219.42,-1086.32,66.14,-51.26,60.16,12.65,0.1762,-0.0635,0.1900,-0.0224,0.2495,-0.1128
23.0616,219.29,-1086.66,66.01,-51.99,59.90,13.56,0.1710,-0.0185,0.1902,-0.0219,0.2477,-0.1108
23.1029,219.19,-1086.83,65.98,-52.38,60.93,13.90,0.1639,0.0293,0.1797,-0.0220,0.2439,-0.1103
23.1449,219.06,-1086.81,65.99,-52.03,63.05,13.04,0.1573,0.0777,0.1609,-0.0233,0.2387,-0.1094
23.1866,218.91,-1086.69,66.01,-51.43,66.70,11.61,0.1498,0.1213,0.1336,-0.0252,0.2336,-0.1078
23.2290,218.68,-1086.63,66.05,-51.08,70.47,9.38,0.1428,0.1595,0.1026,-0.0266,0.2302,-0.1057
23.2704,218.50,-1086.44,66.16,-50.73,75.02,7.41,0.1340,0.1878,0.0680,-0.0280,0.2258,-0.1037
23.3118,218.24,-1086.23,66.22,-49.60,78.96,4.88,0.1236,0.2065,0.0350,-0.0274,0.2210,-0.1016
23.3541,217.97,-1086.13,66.18,-49.20,82.49,2.95,0.1146,0.2152,0.0011,-0.0262,0.2160,-0.0996
23.3954,217.64,-1086.18,66.14,-49.05,85.83,0.79,0.1087,0.2205,-0.0258,-0.0242,0.2126,-0.0997
23.4376,217.31,-1086.22,66.15,-49.31,89.39,-1.52,0.1055,0.2218,-0.0451,-0.0249,0.2084,-0.1018
23.4794,216.96,-1086.26,66.25,-48.35,93.38,-4.81,0.1056,0.2216,-0.0548,-0.0281,0.2051,-0.1056
23.5202,216.69,-1086.45,66.49,-47.20,97.90,-7.76,0.1070,0.2236,-0.0606,-0.0334,0.2023,-0.1112
23.5611,216.44,-1086.74,66.86,-46.13,103.23,-11.75,0.1086,0.2255,-0.0628,-0.0410,0.1960,-0.1189
23.6016,216.26,-1086.89,67.32,-43.92,109.93,-16.44,0.1093,0.2271,-0.0647,-0.0536,0.1816,-0.1273
23.6425,216.18,-1087.10,67.93,-41.06,117.27,-22.09,0.1098,0.2303,-0.0678,-0.0730,0.1621,-0.1378
23.6834,216.28,-1087.24,68.51,-37.27,124.39,-26.98,0.1103,0.2334,-0.0713,-0.1053,0.1357,-0.1441
23.7244,216.48,-1087.51,69.20,-33.17,131.46,-31.48,0.1110,0.2376,-0.0759,-0.1448,0.1072,-0.1462
23.7658,216.79,-1087.63,69.99,-28.20,138.03,-35.08,0.1105,0.2423,-0.0827,-0.1883,0.0726,-0.1388
23.8075,217.23,-1087.59,70.67,-23.18,142.39,-37.98,0.1090,0.2457,-0.0890,-0.2302,0.0330,-0.1189
23.8494,217.78,-1087.46,71.25,-19.27,145.26,-40.05,0.1060,0.2484,-0.0955,-0.2595,-0.0120,-0.0824
23.8910,218.23,-1087.15,71.67,-15.82,147.03,-41.17,0.1040,0.2487,-0.1003,-0.2734,-0.0581,-0.0378
23.9330,218.64,-1086.90,71.89,-13.68,148.02,-42.29,0.1030,0.2503,-0.1029,-0.2712,-0.0931,0.0143
23.9743,218.95,-1086.54,72.02,-12.69,148.04,-43.34,0.1031,0.2504,-0.1059,-0.2564,-0.1181,0.0665
24.0159,219.16,-1086.20,72.06,-12.43,146.94,-43.96,0.1051,0.2495,-0.1067,-0.2294,-0.1291,0.1135
24.0576,219.43,-1086.12,71.94,-13.41,145.92,-43.68,0.1067,0.2508,-0.1061,-0.2057,-0.1226,0.1528
24.0994,219.71,-1086.02,71.82,-15.05,144.49,-42.64,0.1070,0.2502,-0.1054,-0.1851,-0.1058,0.1808
24.1411,220.02,-1086.00,71.70,-16.86,142.06,-41.58,0.1084,0.2486,-0.1033,-0.1692,-0.0774,0.1987
24.1826,220.34,-1086.07,71.65,-18.52,139.24,-40.29,0.1083,0.2463,-0.1022,-0.1579,-0.0367,0.2035
24.2243,220.74,-1086.31,71.52,-20.49,136.22,-38.56,0.1076,0.2434,-0.1002,-0.1492,0.0093,0.1962
24.2666,221.11,-1086.41,71.44,-22.18,132.35,-37.00,0.1077,0.2393,-0.0981,-0.1402,0.0604,0.1787
24.3083,221.66,-1086.76,71.22,-24.37,128.36,-34.31,0.1073,0.2352,-0.0947,-0.1304,0.1114,0.1461
24.3503,222.10,-1087.02,71.21,-26.35,124.72,-33.50,0.1069,0.2302,-0.0934,-0.1193,0.1578,0.1033
24.3915,222.62,-1087.24,71.08,-28.12,119.52,-30.88,0.1061,0.2251,-0.0920,-0.1076,0.1959,0.0612
24.4330,223.08,-1087.26,70.98,-29.55,114.86,-28.69,0.1063,0.2193,-0.0926,-0.0916,0.2246,0.0158
24.4748,223.65,-1087.26,70.67,-31.65,109.50,-25.71,0.1056,0.2121,-0.0928,-0.0743,0.2389,-0.0296
24.5173,224.12,-1087.18,70.29,-33.93,104.81,-23.14,0.1035,0.2053,-0.0941,-0.0585,0.2440,-0.0684
24.5592,224.67,-1086.99,69.94,-36.48,99.18,-19.85,0.1008,0.1989,-0.0949,-0.0507,0.2431,-0.0989
24.6012,225.03,-1086.88,69.60,-38.02,94.23,-15.72,0.0979,0.1951,-0.0968,-0.0451,0.2422,-0.1216
24.6425,225.37,-1086.73,69.37,-39.61,89.81,-12.33,0.0954,0.1913,-0.0993,-0.0436,0.2382,-0.1333
24.6845,225.56,-1086.68,69.17,-40.30,86.63,-9.00,0.0936,0.1902,-0.1027,-0.0415,0.2367,-0.1373
24.7264,225.64,-1086.72,68.96,-41.78,83.79,-6.54,0.0928,0.1889,-0.1068,-0.0437,0.2361,-0.1338
24.7685,225.60,-1086.78,68.77,-42.92,82.02,-4.01,0.0941,0.1858,-0.1134,-0.0455,0.2368,-0.1286
24.8101,225.34,-1086.78,68.66,-43.73,80.59,-2.73,0.0994,0.1778,-0.1220,-0.0468,0.2373,-0.1231
24.8518,225.00,-1086.80,68.57,-44.48,78.68,-0.42,0.1063,0.1635,-0.1331,-0.0478,0.2389,-0.1184
24.8936,224.41,-1086.72,68.49,-45.03,77.01,1.40,0.1176,0.1387,-0.1456,-0.0465,0.2403,-0.1158
24.9353,223.85,-1086.60,68.38,-45.45,75.26,3.66,0.1341,0.1053,-0.1585,-0.0452,0.2420,-0.1145
24.9773,223.19,-1086.43,68.26,-46.14,73.62,5.17,0.1562,0.0643,-0.1672,-0.0426,0.2435,-0.1150
25.0193,222.55,-1086.15,68.12,-46.63,72.23,6.34,0.1812,0.0168,-0.1679,-0.0400,0.2441,-0.1166
25.0614,221.93,-1085.80,67.94,-46.60,71.43,7.21,0.2091,-0.0307,-0.1569,-0.0378,0.2452,-0.1196
25.1032,221.37,-1085.46,67.85,-47.09,69.89,8.25,0.2353,-0.0776,-0.1336,-0.0369,0.2467,-0.1242
25.1461,220.90,-1085.03,67.78,-46.82,69.20,9.00,0.2539,-0.1235,-0.1012,-0.0365,0.2478,-0.1301
25.1882,220.56,-1084.72,67.78,-46.19,68.64,9.86,0.2629,-0.1644,-0.0594,-0.0372,0.2502,-0.1369
25.2299,220.26,-1084.52,67.87,-46.01,68.46,9.68,0.2566,-0.1916,-0.0083,-0.0387,0.2525,-0.1425
25.2712,220.11,-1084.39,67.93,-45.52,68.16,9.49,0.2377,-0.2008,0.0424,-0.0410,0.2552,-0.1457
25.3121,219.99,-1084.42,67.98,-45.02,67.79,9.53,0.2187,-0.1986,0.0874,-0.0430,0.2583,-0.1467
25.3535,219.89,-1084.55,68.05,-44.93,67.16,9.65,0.2007,-0.1837,0.1268,-0.0450,0.2602,-0.1463
25.3953,219.82,-1084.74,68.15,-44.35,66.27,10.00,0.1841,-0.1548,0.1577,-0.0462,0.2614,-0.1451
25.4371,219.68,-1085.06,68.28,-44.04,65.61,10.35,0.1692,-0.1155,0.1783,-0.0454,0.2615,-0.1433
25.4788,219.51,-1085.42,68.39,-43.82,65.43,10.56,0.1562,-0.0714,0.1866,-0.0429,0.2595,-0.1416
25.5202,219.29,-1085.94,68.52,-43.83,66.55,10.51,0.1492,-0.0254,0.1861,-0.0392,0.2571,-0.1407
25.5618,219.03,-1086.42,68.57,-43.90,67.78,9.25,0.1428,0.0254,0.1753,-0.0364,0.2537,-0.1390
25.6038,218.78,-1086.94,68.75,-44.41,69.98,8.79,0.1367,0.0791,0.1535,-0.0332,0.2502,-0.1391
25.6461,218.55,-1087.19,68.88,-44.36,72.52,7.60,0.1302,0.1280,0.1217,-0.0317,0.2444,-0.1387
25.6877,218.32,-1087.31,69.02,-43.89,75.08,6.64,0.1233,0.1686,0.0795,-0.0310,0.2387,-0.1392
25.7292,217.99,-1087.28,69.12,-43.75,77.78,4.98,0.1168,0.1941,0.0346,-0.0314,0.2317,-0.1403
25.7707,217.70,-1087.25,69.20,-43.57,79.99,3.42,0.1102,0.2074,-0.0082,-0.0328,0.2256,-0.1431
25.8129,217.36,-1087.14,69.31,-42.98,82.79,1.81,0.1052,0.2144,-0.0468,-0.0343,0.2196,-0.1468
25.8547,217.00,-1087.02,69.52,-42.55,85.87,-1.17,0.1052,0.2188,-0.0779,-0.0364,0.2141,-0.1499
25.8967,216.65,-1086.83,69.71,-41.32,89.38,-3.48,0.1089,0.2171,-0.1002,-0.0385,0.2097,-0.1526
25.9384,216.34,-1086.80,69.90,-40.60,93.46,-6.32,0.1140,0.2181,-0.1129,-0.0414,0.2072,-0.1537
25.9796,216.01,-1086.71,70.11,-39.52,98.56,-9.89,0.1177,0.2186,-0.1188,-0.0443,0.2050,-0.1539
26.0215,215.80,-1086.71,70.32,-38.08,104.14,-13.93,0.1181,0.2190,-0.1189,-0.0496,0.2023,-0.1532
26.0633,215.61,-1086.69,70.59,-36.39,110.34,-18.26,0.1171,0.2209,-0.1169,-0.0589,0.1943,-0.1523
26.1049,215.53,-1086.73,70.88,-33.97,117.02,-22.51,0.1163,0.2235,-0.1137,-0.0756,0.1781,-0.1480
26.1468,215.50,-1086.88,71.17,-31.50,123.95,-26.68,0.1157,0.2271,-0.1131,-0.0997,0.1551,-0.1397
26.1883,215.56,-1087.05,71.53,-28.68,130.76,-29.78,0.1147,0.2303,-0.1142,-0.1311,0.1287,-0.1281
26.2299,215.73,-1087.24,71.87,-25.27,136.90,-33.55,0.1126,0.2345,-0.1164,-0.1663,0.1002,-0.1115
26.2716,216.14,-1087.35,72.13,-22.18,141.76,-36.13,0.1086,0.2395,-0.1194,-0.2036,0.0673,-0.0869
26.3132,216.58,-1087.35,72.33,-19.08,145.73,-38.30,0.1043,0.2420,-0.1219,-0.2346,0.0305,-0.0549
26.3551,217.09,-1087.33,72.38,-16.39,148.63,-40.46,0.0988,0.2454,-0.1241,-0.2548,-0.0098,-0.0164
26.3969,217.63,-1087.20,72.39,-14.57,151.17,-42.10,0.0932,0.2459,-0.1263,-0.2612,-0.0507,0.0224
26.4385,218.07,-1086.89,72.37,-13.12,151.86,-43.44,0.0884,0.2433,-0.1277,-0.2502,-0.0848,0.0616
26.4807,218.48,-1086.54,72.28,-12.37,150.73,-44.13,0.0845,0.2410,-0.1283,-0.2298,-0.1022,0.0977
26.5227,218.87,-1086.39,72.10,-12.59,149.19,-44.53,0.0812,0.2413,-0.1272,-0.2070,-0.1041,0.1305
